bank_account_key,tdate,description,amount,classification,period_status,transaction_group,transaction_type,vendor,customer,comments,vendor_no_w9,customer_no_w9
4909Jamesway,2019-06-03,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-06-03,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX2638,-1500,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-06-07,DEPOSIT ID NUMBER XX6997,950,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX6226,-7.33,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX3219,-9.73,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,4909Jamesway,,Bank,4909Jamesway
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX5765,-15.04,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX6399,-21.66,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX4363,-175.06,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-06-10,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX2986,-1995,clean,closed,A01-Income,Rev-Rent,116Meadow,4909Jamesway,,116Meadow,4909Jamesway
4909Jamesway,2019-06-11,Online Transfer from CHK ...5031transaction#: XXXXXX8801,1995,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-06-17,Payment to Chase card ending in1715,-45,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,ChoiceHomeWarranty,4909Jamesway
4909Jamesway,2019-06-17,QuickPay with Zelle payment to William JPMXXXXX1945,-50,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,WilliamMowing,4909Jamesway
4909Jamesway,2019-06-24,DEPOSIT ID NUMBER XX0681,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-06-26,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX8652,-58.7,clean,closed,A01-Income,Exp-Utilities,GeneralVendor,4909Jamesway,,Utilities,4909Jamesway
4909Jamesway,2019-06-27,Online Transfer from CHK ...5031transaction#: XXXXXX0251,510,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-06-27,Online Transfer XXXXXX9444 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-07-01,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-07-02,StateAutoCos InsPayment SAIINSXXXXX4421 WEB ID: XXXXXX6001,-156.45,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,,Insurance,4909Jamesway
4909Jamesway,2019-07-05,DEPOSIT ID NUMBER XX0470,925,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-07-05,Online Transfer from CHK ...5031transaction#: XXXXXX7887,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-07-05,Online Transfer from CHK ...5031transaction#: XXXXXX4722,510,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-07-23,PAYPAL INST XFER XXXXXXXXX1102 WEB ID: PAYPALSI77,-35,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,RepairWork,4909Jamesway
4909Jamesway,2019-07-30,DEPOSIT ID NUMBER XX6988,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-07-30,Online Transfer XXXXXX4902 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-07-31,StateAutoCos InsPayment SAIINSXXXXX4793 WEB ID: XXXXXX6001,-156.45,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,,Insurance,4909Jamesway
4909Jamesway,2019-08-01,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-08-02,Online Transfer from CHK ...5031transaction#: XXXXXX6955,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-08-02,DEPOSIT ID NUMBER XX6995,925,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-02,Online Transfer from CHK ...5031transaction#: XXXXXX0599,328,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-08-05,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX7279,-4.63,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-08-05,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX7782,-6.28,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-08-05,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX8152,-104.84,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-08-08,ATM CASH DEPOSIT 08/08 X1551 PRESTON RD FRISCO TX,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-08,Payment to Chase card ending in1715,-563.08,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,JameswayBalancing,08082019Key
4909Jamesway,2019-08-12,Online Transfer to CHK ...5909 transaction#: XXXXXX8538,-500,clean,closed,A01-Income,Rev-Rent,6401Basswood,4909Jamesway,,6401Basswood,4909Jamesway
4909Jamesway,2019-08-13,Online Transfer from CHK ...5909transaction#: XXXXXX9374,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-13,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX7142,-895,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-08-16,Online Transfer from CHK ...5031transaction#: XXXXXX8285,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-08-16,QuickPay with Zelle payment fromNEERAJ GUPTA WFCT06PMN8C6,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-08-16,Online Transfer from CHK ...5031transaction#: XXXXXX5854,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-08-16,QuickPay with Zelle payment fromMICHELLE Shockley USA080DX4319,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-16,QuickPay with Zelle payment fromNEERAJ GUPTA WFCT06PKTSK3,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-16,Online Transfer to CHK ...8291 transaction#: XXXXXX5854,-500,clean,closed,A01-Income,Rev-Rent,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-08-16,Online Transfer to CHK ...8291 transaction#: XXXXXX8285,-870,clean,closed,A01-Income,Rev-Rent,Common,4909Jamesway,,Common,4909Jamesway
4909Jamesway,2019-08-28,Payment to Chase card ending in1715,-23.78,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Lowes,4909Jamesway
4909Jamesway,2019-08-28,Online Transfer XXXXXX1586 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-08-30,DEPOSIT ID NUMBER 1608,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-30,Square Inc * Cash App TXXXXXXXX3156 CCD ID: XXXXXX9876,845,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-08-30,QuickPay with Zelle payment fromNEERAJ GUPTA WFCT06RJJPBQ,563.08,clean,closed,A01-Income,Exp-Repair,4909Jamesway,GeneralCustomer,,JameswayBalancing,08082019Key
4909Jamesway,2019-08-30,CHECK 2026,-50,clean,closed,C01-Capex,Capex-Refi,GeneralVendor,4909Jamesway,,4909JameswayRefi,4909Jamesway
4909Jamesway,2019-09-03,QuickPay with Zelle payment fromMATTHEW SHELTON XXXXXX7381,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-09-03,StateAutoCos InsPayment SAIINSXXXXX5412 WEB ID: XXXXXX6001,-156.45,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,,Insurance,4909Jamesway
4909Jamesway,2019-09-03,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-09-05,Online Transfer from CHK ...5031transaction#: XXXXXX4896,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-09-05,QuickPay with Zelle payment fromNEERAJ GUPTA WFCT06SGB4QP,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Common
4909Jamesway,2019-09-05,Online Transfer to CHK ...8291 transaction#: XXXXXX4896,-870,clean,closed,A01-Income,Rev-Rent,Common,4909Jamesway,,Common,4909Jamesway
4909Jamesway,2019-09-06,DEPOSIT ID NUMBER XX6524,350,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-09-09,Online Transfer from CHK ...5031transaction#: XXXXXX1915,845,clean,closed,B01-SecurityDeposit,Security-In,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-09-09,QuickPay with Zelle payment fromNEERAJ GUPTA WFCT06SQSTKP,845,clean,closed,B01-SecurityDeposit,Security-In,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-09-09,ONLINE TRANSFER FROM GUPTA N REF #IB06SQT3ZJ EVERYDAY CHECKING SD JMS203D MICHELLE XX0815,845,clean,closed,B01-SecurityDeposit,Security-In,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-09-09,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX6948,-845,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-09-09,Online Transfer to CHK ...8291 transaction#: XXXXXX1915,-845,clean,closed,B01-SecurityDeposit,Security-In,Common,4909Jamesway,,Common,4909Jamesway
4909Jamesway,2019-09-09,ONLINE TRANSFER TO GUPTA N REF #IB06SQSS8S EVERYDAY CHECKING SD REFUND JMS203D KYLIE XX0603,-845,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-09-09,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX1649,-1690,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-09-09,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX3373,-1790,clean,closed,B01-SecurityDeposit,Security-Refund,GeneralVendor,4909Jamesway,,Tenant,4909Jamesway
4909Jamesway,2019-09-12,DEPOSIT ID NUMBER XX6950,600,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-09-27,Online Transfer XXXXXX6753 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-09-30,DEPOSIT ID NUMBER XX9337,1050,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-09-30,Online Transfer from CHK ...5031transaction#: XXXXXX2992,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Common
4909Jamesway,2019-10-01,StateAutoCos InsPayment SAIINSXXXXX6082 WEB ID: XXXXXX6001,-156.44,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,,Insurance,4909Jamesway
4909Jamesway,2019-10-01,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-10-03,Online Transfer from CHK ...5031transaction#: XXXXXX8750,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-10-03,DEPOSIT ID NUMBER XX7711,965,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-10-03,Online Transfer from CHK ...5031transaction#: XXXXXX4306,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-10-21,CHECK 2027,-25,clean,closed,A01-Income,Exp-Utilities,GeneralVendor,4909Jamesway,,Utilities,4909Jamesway
4909Jamesway,2019-10-21,Payment to Chase card ending in1715,-28.64,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,EwingIrrigation,4909Jamesway
4909Jamesway,2019-10-22,Payment to Chase card ending in1715,-2268.95,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Furnishing,4909Jamesway
4909Jamesway,2019-10-25,DEPOSIT ID NUMBER XX6236,495,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-10-25,DEPOSIT ID NUMBER XX6235,400,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-10-30,Online Transfer XXXXXX8606 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-10-31,StateAutoCos InsPayment SAIINSXXXXX0116 WEB ID: XXXXXX6001,-156.44,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,,Insurance,4909Jamesway
4909Jamesway,2019-11-01,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-11-01,QuickPay with Zelle payment to Trulo Property Management XXX8923,-1600,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-11-04,DEPOSIT ID NUMBER XX9400,925,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-11-05,Online Transfer from CHK ...5031transaction#: XXXXXX1731,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-11-12,Online Transfer from CHK ...5031transaction#: XXXXXX4825,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-11-26,Online Transfer XXXXXX7996 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-12-02,Online Transfer from CHK ...5031transaction#: XXXXXX7383,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-12-02,DEPOSIT ID NUMBER XX0637,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-12-02,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,,Lender,4909Jamesway
4909Jamesway,2019-12-03,DEPOSIT ID NUMBER XX0549,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-12-03,Online Transfer from CHK ...5031transaction#: XXXXXX5599,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-12-04,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX6279,-75,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,,Plumbing,4909Jamesway
4909Jamesway,2019-12-05,DEPOSIT ID NUMBER XX8837,430,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-12-20,Online Transfer XXXXXX4775 to WF-Pag-Sec Dep ######3312 transact,-8000,clean,closed,A01-Income,Exp-Taxes,GeneralVendor,4909Jamesway,,County,4909Jamesway
4909Jamesway,2019-12-27,DEPOSIT ID NUMBER XX0684,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,,4909Jamesway,Tenant
4909Jamesway,2019-12-27,Online Transfer XXXXXX2298 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,,W9-TRULO,4909Jamesway
4909Jamesway,2019-12-30,Online Transfer from CHK ...5031transaction#: XXXXXX9067,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,,4909Jamesway,Tenant
4909Jamesway,2019-12-31,OFFICIAL CHECKS CHARGE,-8,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,4909Jamesway,,Bank,4909Jamesway
4909Jamesway,2019-12-31,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX0284,-4000,clean,closed,D01-Owner,Owner-Draw,Partnership,4909Jamesway,,Partnership,4909Jamesway
4909Jamesway,2020-01-02,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,Expense,Lender,4909Jamesway
4909Jamesway,2020-01-03,DEPOSIT ID NUMBER XX0804,930,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Rent,4909Jamesway,Tenant
4909Jamesway,2020-01-03,Online Transfer from CHK ...5031transaction#: XXXXXX8039,870,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 01022020,4909Jamesway,Tenant
4909Jamesway,2020-01-21,QuickPay with Zelle payment to Antonio Plumber Chw JPMXXXXX2566,-55,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,Antonio Vizcaino,4909Jamesway
4909Jamesway,2020-01-24,DEPOSIT ID NUMBER XX5371,895,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Rent,4909Jamesway,Tenant
4909Jamesway,2020-01-27,Payment to Chase card ending in1715,-45,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,ChoiceHomeWarranty,4909Jamesway
4909Jamesway,2020-01-29,Online Transfer XXXXXX1276 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,Expense,W9-TRULO,4909Jamesway
4909Jamesway,2020-02-03,Online Transfer from CHK ...5031transaction#: XXXXXX5415,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 01312020,4909Jamesway,Tenant
4909Jamesway,2020-02-03,DEPOSIT ID NUMBER XX5194,925,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Rent,4909Jamesway,Tenant
4909Jamesway,2020-02-03,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,Expense,Lender,4909Jamesway
4909Jamesway,2020-02-10,Online Transfer from CHK ...5031transaction#: XXXXXX3106,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 02102020,4909Jamesway,Common
4909Jamesway,2020-02-10,CHECK 2028,-55,clean,closed,A01-Income,Exp-Utilities,GeneralVendor,4909Jamesway,Expense,Utilities,4909Jamesway
4909Jamesway,2020-02-14,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX8168,-50,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,JuanValdezAvelav,4909Jamesway
4909Jamesway,2020-02-18,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX7368,-36.01,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,Lowes,4909Jamesway
4909Jamesway,2020-02-18,Payment to Chase card ending in1715,-375.32,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,Expense,Insurance,4909Jamesway
4909Jamesway,2020-02-24,Payment to Chase card ending in1715,-187.69,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,Expense Insurance,Insurance,4909Jamesway
4909Jamesway,2020-02-26,Online Transfer XXXXXX0209 to Chase-Trulo-x8616 #####8616 transa,-200,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,4909Jamesway,Expense,W9-TRULO,4909Jamesway
4909Jamesway,2020-02-27,Online Transfer from CHK ...5031transaction#: XXXXXX6084,300,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 02142020,4909Jamesway,Tenant
4909Jamesway,2020-03-02,Online Transfer to CHK ...5031 transaction#: XXXXXX6750,-40,clean,closed,A01-Income,Exp-Cleaning,Common,4909Jamesway,Jamesway to Common 03022020,Jamesway->Common,03022020Key
4909Jamesway,2020-03-02,JPMORGAN CHASE CHASE ACHPPD ID: XXXXXX8113,-1118.25,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,4909Jamesway,Expense,Lender,4909Jamesway
4909Jamesway,2020-03-03,Online Transfer from CHK ...5031transaction#: XXXXXX7054,1020,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 02282020,4909Jamesway,Tenant
4909Jamesway,2020-03-03,DEPOSIT ID NUMBER XX5379,830,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Jamesway rent ,4909Jamesway,Tenant
4909Jamesway,2020-03-06,Online Transfer from CHK ...5031transaction#: XXXXXX9848,370,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 03062020,4909Jamesway,Tenant
4909Jamesway,2020-03-06,Online Transfer from CHK ...5031transaction#: XXXXXX0248,230,clean,closed,A01-Income,Rev-Rent,4909Jamesway,Common,Common to Jamesway 03062020,4909Jamesway,Tenant
4909Jamesway,2020-03-09,WELLS FARGO IFI DDA TO DDAPPD ID: INTFITRVOS,845,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Security Deposit,4909Jamesway,Tenant
4909Jamesway,2020-03-09,QuickPay with Zelle payment to Pat Carpet Cleaning XXXXXX3803,-136,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,PatCarpetCleaning,4909Jamesway
4909Jamesway,2020-03-11,QuickPay with Zelle payment to Maria Vaca JPMXXXXX4453,-150,clean,closed,A01-Income,Exp-Cleaning,GeneralVendor,4909Jamesway,Expense,MariaVaca,4909Jamesway
4909Jamesway,2020-03-12,DEPOSIT ID NUMBER XX3266,100,clean,closed,A01-Income,Rev-Rent,4909Jamesway,GeneralCustomer,Rent,4909Jamesway,Tenant
4909Jamesway,2020-03-13,Online Transfer from CHK ...5909transaction#: XXXXXX2513,1800,clean,closed,B01-SecurityDeposit,Security-In,4909Jamesway,6401Basswood,Basswood to Jamesway 03132020,4909Jamesway,6401Basswood
4909Jamesway,2020-03-13,Online Transfer from CHK ...5909transaction#: XXXXXX4353,500,clean,closed,A01-Income,Rev-Rent,4909Jamesway,6401Basswood,Basswood to Jamesway 03132020,4909Jamesway,6401Basswood
4909Jamesway,2020-03-13,Online Transfer XXXXXX7802 to WF-Pag-Sec Dep ######3312 transact,-1800,clean,closed,B01-SecurityDeposit,Security-In,PagodaSecurity,4909Jamesway,Security Deposit Jamesway,PagodaSecurity,4909Jamesway
4909Jamesway,2020-03-17,Payment to Chase card ending in1715,-187.66,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,4909Jamesway,Expense Insurance,Insurance,4909Jamesway
4909Jamesway,2020-03-19,QuickPay with Zelle payment to Derick plumber Daughter JPMXX4517,-10,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,DerrickPlumbing,4909Jamesway
4909Jamesway,2020-03-19,QuickPay with Zelle payment to Derick plumber Daughter JPMXX4518,-150,clean,closed,A01-Income,Exp-Repair,GeneralVendor,4909Jamesway,Expense,DerrickPlumbing,4909Jamesway
